authorId,paperId
4415807,7e24061cb14a10d890fd295e1d0c8d60b96509a7
120704782,58dc582b10dba7ce16fe6bb71e04d97119a975a6
2038013830,f19b5ed000bdbd7bc01ab8a7a96fa1ab6ac7144e
47240544,cbcecfbbf41a58517e9fa1abe12d3c5d436f330b
1722082,7de42060c97988760d9ca8500b241712f597f88f
2238432029,024e8b837e71b9284f2865e49d42cfae008f7fb3
2111636365,e3c392615ce4ed89b190f96c223a354811582cbe
49401442,38ddc2c35cf20728f14403b41d699479270e3f53
144767909,f90f1dce4fd127652ecb0ef1c388e5a88020eafd
2239177718,e6b733b960cc1800487203af61de1c58b6299d5a
1480959319,0a620612bbc8e70c95597179e3f0a578d76a717e
2109118305,ac9e5dc5ca86a1e9c55f970b6c63b2a154f2cc20
1491174546,9503f6e63452040456c56a864e2518013169bffc
2764338,9f4462b63cd57b108edf6ca1f251483af02429db
7001393,36f9dd796ab51d9e1ccd3a711f40208a248af40e
4500373,c297d50d5e4dd95f8fd0073f510d7fea08a2401d
1398140152,193ebb95fbd42b8f0a71c2ae1b022361718daf88
1485435660,11c875885a4d97121ff0042a6dbd6d271c6e1126
8111738,d9ed6d95d36b38e05d004e057aa93d2682e43f14
2066206361,8e867e737441d3cc094cbee2b919691067ac009b
6711121,0f0d472749346a54db4993b967d2687743e32bc8
1412897849,4749c6f4b6d4d5eb08312095830d39b9af72a155
2221145850,5bdea707bbfd0cc0a03bc650ea48f7b6de21be2e
49578703,92e6d8367a26fe110b86da9ca0eb6fd3b8bbf31e
50494672,185a3e01fa4e861900d67e0a53c1b6fec080adae
8306129,1fad26186df2927fa46a552802942523e429839a
10403071,f1dd9b1e6e28ad54c0f8e98a945bbcf3cb78e318
2203818588,d0b941b69b7ade702a6a814694c259da7e4cd1f0
33542470,b9535bffaa438340e72a334a1abb4a4979d5ebec
1421394533,254f9330329bd5d472698808b9c50c3a7367665e
1987465,10a9b20ac0834dab013fdc7ad0b111dc34fd7901
1400648288,3c061885f7706685c2659435be9c0dfd6074683a
66948841,32cc50f84198c3bb1c839a20345097356bd0b760
91223279,e0a995e7d323d3a1ca604e44ff85e302f9ec3717
50151146,10f559943adac7840b0ad8456d952df649471b8d
1397904808,6990510f39a6fed16c7e3390b95774a44c563c79
2108236738,8afef58b46af21594dcc631ccee976c9a154a5f4
50473000,053f618e9db741f6daa3b0bc624aa41dac58beb1
35497785,9b56937bbd2a361802c352333b3126778768af87
14531162,2a296d3cccb9f2565a91bd2c4b4e13d579df2ede
2686501,addda23696b8aa374767d54274b753bf83f24620
4245775,373a42f0c229b39f12567f1ab1ddd941567502ac
34705216,31ee25f06dfa0c9858ba1a0ccc8ed8cf5583706a
1713782,725c548a3dae1b53f9d22e2658599de3417992a5
7973231,0b134b0c768aa6a950d7a45b50ee57700d3ff821
2250614538,3767eab903301850e58a9b15a03b2de6e678081f
1699730,8bd244309b33ccab14fd40b717645cb5c80851a3
51901327,2b6bd530553ddb093f7e5a4dacab23c02f34d607
2042046,61c4d6a0f1847365e7a5c4fb8e1d42428387b4f5
1387911026,7f70208d5a786488acaa1fe6083a1947cffb3d9e
8397010,97f06480573e798b179c9c8972605f65acc47230
3118148,deac1209d5645a9db141ceaa37774dce444f9a10
89880501,a38e2b363aec4ad1eae02a67d7dc513cbf0487d0
2803845,d8e5576ef93367a2ace31eae192a0d1b61219ba6
88722429,f23afaa26dcd5103a1f97faa2886c49797567371
49161387,f7f8080a549b27412aa14bb485f69c7893fccd44
2308787,19299113fb891366a204e211cee407bfbe52b516
5236507,e0b2524bccb7014107aab5404beaf12cc5700ad6
22201095,a866e550c6394508b1d02797329c342c9f7597d9
1995641714,aef0161883cfd49bbe26826cf2e40f8195ce59cf
145201264,18a1bb66bf1929986edeae6fad4e75c202c289e6
1924695,f4dc29ec8202e91a3f9ef5f5194bf0be96af4df3
2145364798,1e2b617f7f36f1a4ea2725a0683b75caca070f8b
34293043,edb99eb961dfe97eeac024c028401a27ffdba1e1
94041863,384e93567e6673a5da50141b0e0abf81ad115359
5162846,ae4813a658b6f1ab63ae75a85baa1ad6e7f55487
46806997,7dd4c5c1d46cf0e9f0163fdd1bc19c15cd353b12
74567899,c7108aa35d96f9906c313f56b45dd8fa5f68ffe2
38862163,c0da10504426be34effd5d13e0efc0aaacae54ae
7299431,f6f096db98b3ed60c26b5fa7d8990ea9c84a6372
1703493,ee9f40f1c1e77b0b39b6e4a158208614fb4995c0
7253133,35881394acee9b8f9a7071bcad01501bdb0e89a8
50683923,b86d9204f585687db8e2c97c7979838d68be1c10
4541311,e30dd11be13d44c9b2479c387d7ad5555041b4cd
2166351841,3503b5b25ce0d689dc0b8e230f937d3877f33f31
89201883,726ce63533b80d56803ad0ab493776ec2b886ee9
1402427806,d2a1ddfc9fef40fe0c23067be5ae3b6737123dd0
2057717027,cb87eca186cd343222fcfe75b373b2cc88f8e777
3998407,45764c4bf2cb72901686e7c986d18530fe88a9bf
145939342,13747ad51a0500050ced6432cfa7f58d3e3d327a
26893579,bc3b9f09d7d38597ec7eeb188dd34dd0d5acfc71
152936752,4c52f6c2eb8d87c54323bc3998b9ebd236eba1e1
1892378,0de0d9e1514f499f9542be7b7b703216f2877edb
8573794,8777ad1b25b7fa0bb572bf444ca703d1b21b7b41
1581620607,b36b2c9eaea3e97a224ae33ae9cd9707219d4732
145361819,6e6b148e734b14aa4fa98844cfcd0ba4cc2049e8
1419270917,0e6992712f944b569218ce6af33bd2d6a7784bd5
79340368,34a5b6447f3866339596a18a6f6ad9422fb7d354
2117126771,20b081be001c8cffaad0a0be7ca5876b7e3eeeb3
2025666,af594b3831117cc882d22a3ab7cbb15775708e84
1396889028,94a3c2c838bddd13940ef4ff726549e9e1848950
2255948858,81e65dc575ab2b1bfd3c229c31f7f681487a9489
144517928,82fad653059cd00148eada62c62674fc16460575
41131344,f090ad54cd7379398606b67d58736c88423d0bd7
2106438187,80e120f0df54455fc161c4df3f58697af3a10448
2156005100,5aabe1d21560ae441c5946271c6cf345ccc93c8a
7221650,8b62949c82109eb76c276df075f6b79116c832c8
49602764,5d9cbb1dde59d243c02d66c9d6ea44266d0d3fd6
3040175,97dc9326f2ab5cd5fe9593744eacd5d5d0191308
2065559862,a34152392fcfe2cf2155e6ef962edb19225952df
31775081,2a34394d033057aeb5282f5d6f0435d57abc724b
47856102,006033b5ce14828472b800a70eda87c3b4d3da3b
3900045,b6184f24d05ce71d9f5e7eb596d9e4589edb1c69
2109440896,bb023604986312beb4bb518d334de068d7759087
49130105,4c8e5cdb6aa8c2d831b7091ff34021cf039e9b7f
1680938,a442c28d43ab11f5a902181a8ee3a0ca3a381f24
144478906,ebe560512999b1a400a89c62daa5125e8d3d35b2
2753088,0047110e62edb20e946f6d4e498e2506066c67ad
5780900,b90e1efb6ab4556ba84ac47976568a3cde5ade5f
70496758,4ee0d6b79c26c26932f2afbd9603a4e5b022ea66
50281875,3e8a19ea055404ce03e02bdf6d9d1d79df073f2c
46188036,d30f051acfe4987cea1270520d3d1b4689dc739b
49743008,dc4dfe9e05d04c484d694d3b63a41da8e6741c2f
2118920825,3cb58d967344d5ba06a2a2e06feec8f2d103fda8
2152510375,11d640e230dc48c2354fa549aff1e8173669f4a0
40648823,c08bb7385198e95e83e1c7e6f827e1da78369066
2119391936,aa36c5624b6c7d0d99d0d0f68e37e180e84c12f2
49629719,c81e522ae374aa75dcebdfeaf3bec047046ea470
145879508,83abfffa02e83dc215ec1dbe8d54f5aedd43ed98
1715152,fec62489d1b38ccf6ffae9ab8c568b2c4bdd6ded
48661704,756a44419aa646da244e9cdf2ccf354d65e6d9d0
103525968,1e71c1605a4ea742b240498929ced9cb9d03e32e
35784551,0445113c8e86ea91e480b675da3f2ccd96c748ad
1773599,d1dd5b7b1132da752c7cf0b11a06f7bc1d8a5065
1401281930,9373c5fa87dfe9ce9be73c8fecddb6fb335b6a2a
9679955,6a3ed569d47b4ea08aca4f69ec7da5e8d87734b0
2064882134,0fcb97c2bd8bc963a60cfb2fe2615d72af11ad3e
119025103,1bc4e316d31f9c3d8bdfddbb6cac13ffea933fbe
9847532,2d45c2165622c2f50183e9c145b71608608dfe1e
9312790,86bb669a58a2a96d244427436cd1509a25fd77bc
36614665,4a0dc53ad592417d896043199b4eedcc1249871b
49368459,493057859e5878c0df903194aee6aeb70cbaff37
47288362,92c19e6a4dbff22e604b92fab47dd976cd90c47e
35636126,b933a8ac463afd47e6721b54aebf4cf3eac6ab43
2152710851,6e1d7c6a604af37aea2b8e1e62e18f87ccc3ea86
39703734,be12c9321ac84e5ccb80f574a7b6d1f50ed6e683
1401686871,e722d24e357565cdfd9c6e47113b5e9ecb68b26d
35458815,8d6861b6fd25481f20f3b588174e25ab42e80265
1754644,97da7882d8cf8a4458388e145c1ef59c6a7714ec
151499040,779f14dc8f99995f4941153a40497d2bb5e87ea2
145076609,8adeef62e093c8025d4044060953b42ab9f95b99
2445017,65dbd00b15452b8febc1bcf9ff510424b5cbb2d9
7357719,6d601fb9e5a6b680dd1fcdc05c29499db915e9c5
145481886,b50b93a0558921f1c101dc3a08827e8eee99f6f7
144573825,eb710e912447dda2808344c00746a6929b9f6930
2309606,fa13c4794f7f53bb4ecd1644000dfb1243b7aae1
2151701449,448d1cbe4741c39ef76288960933be83e6634a8a
1470750151,5d4d07a96203e11a915ac4663b8bcf44b88f262d
5067004,4f1b260e19af51f9fd804fc64959c9f7f1d6749c
145464384,2a4132f9f6063858d0dbc3d4e9b319805871ca99
2144091380,8c5a0e7694162289266b658e79655122750b83cf
6311325,b77424bf47419bae6cfcaec5adb2e2414b5df0b7
88367679,b6ba5b6c13cc4f6bf49c5ded79faa4fd2963ca9b
2115511030,130c971e3b37370e8b5359a8cb59466c481d51e5
32646757,7ba6385426608a007f40e85c0f3b678e9b781533
2116768994,9f05990d4e4eaf2ab3b196462938fde5188b8812
2056169,8d942a3b52e2ad16ff8e5970be59591970d89fae
1453656116,fde06745da0970841ae2a3d042190d0caf07edb5
3599060,4913bc81dcba5b337c50f432b6b7d2eea19d9de6
143944016,9d728e8f4f16f37d083e0afe6fa2fc01c6eb7093
144035423,7ec9606ebdddef0f0cacf397e928c830c85c9b74
47244225,27c644052edfc70781f26fdb0337c7adadbab90e
39750358,f3d2bfe92e9a4519327d60c5a18176025e05c8cf
3883461,9e03d6c70a9fdacf53ecf9cb739cde7aa275d634
40659802,277c7e4b9218599e652389f2a4f02bcb2a97496c
4123620,69f10ac9f4190f5bdcbff5706e259af2c5e665b5
50537111,cd6752f33e3cc6b9a0ef1b6015dcb882d2da01ba
38904068,51f9c84ce418c25ce52cdd8c13bf958db05f2443
47316221,fe1226ea56705318590988f31da2f03c698791d4
5152582,86fb1720e4353d8c95609973431c25dd19de1c4a
5743208,4481c819188029734c5788ad96a16cb83a5f6d42
2142366734,7cfedaa9a410c689e00905f9fe486565d6f6becb
1644134465,b596fb7e6fcb32344f47ebe945a6c493454dbf7b
1717018,0f06789b65e8be48f0f7296a9bdcb57102e5c7cc
3328912,ad73a9c99aca5468b73af84eb1389930567bcd9c
50691699,d6cc1ac6f0dbd1918c40a885de067f397fefbb55
2160673558,ab9d3a5275be66822021e3f78a44385d41d56afb
1692554,599eb16eecc51ff129040960f23256c0e456a0a2
144337280,4b6be55a1174c81d90d38e9e1b57a0f92e9f0879
50821858,0e170d54b10ce9c207cbe3e54db0f3716257488d
6500948,bc5932efcf4a1ce0e025884a6135401c7cf01d2b
3683675,4a4656bdfd9e20df0330bc466b8c69818a8c1e43
2457420,f800a1b014bb45ae1691bb95ad766c0922dd16cc
2119041652,3ecf97b0799b85bf9a389d65e18278ece1a5e898
34555013,8c4036d24823dd68bd2fd3e42ac7503cd30a94e9
67290163,504b3a3f8cf3bdb6a8d8f77dae82c93dff5a9f75
5787762,26386ad87fa1066e79bf50debd1889493d68b8f7
1899930,b800c27e921232ab4f7567c3c200d207b1e48a99
48121068,696c5bb4955e1179c12293d3c0dbf2626fcb1299
144548786,6c12d46be9d7a73e52431f938426693da5e4d12a
2118846297,6d20df4057a3df77f133f62cd247b70e3ad0ba66
1897935,6d20df4057a3df77f133f62cd247b70e3ad0ba66
3491595,2b764552479df83c15833fcbf7a8f93de4572cbf
2065944884,d625e44acd878b1ad29494b36cab3c1001ccac39
2642803,01a31875ebe3aec993187c2c6c6d773a5efac6f4
2115601557,3fefd9c0fa310473395ad8724b9099447b87b807
1696005,928cd808aba140ec298508df87c5579811ff2f41
1799560,25327ceb90d50fe94340bf8413b5b1a91425a052
46413043,0edc2033f2944d687c73d1467588faf837d7c8fd
1397948445,dccdb02d663e5b4391db7dfcb6ed454f4cc99368
144425777,4d1a483290882b6eb54fd30dd94e0b6b2d42a704
2109341982,cdb1f25800f32978204a68dcc5bd9adcda5d2c47
48207407,c989afce3c46082c811a77f4138cb45ba9c2c0da
48020144,2cfff5fe73eb88ed79c23b180fe6719cfb27974c
1615176360,313d42f258d9e46d7ff75a0963710535bb620f9b
5252372,cfe3fca87d361ac0c86083f05a056d0f84e9eca0
144053457,162e4928fe2286a1d6691ccb2d4082df88248263
2084525684,7efc41c51687013498ded61996222e253f8c5590
2129278563,1d054d0df4402fba13f5e25e911d158ee5a40b74
35324616,c187e0c97914faf44ac765a313a5021a29b33aea
23121335,fffa015413ac96a7e12585c95f08e92b8e92fd47
47918427,9955c37b8b755928032c302ba4985d7e8cdecabd
40436960,ac77b838bc8b644a58a56bf30c180d05c6719cad
1745968,7c734dad5e1bfd50b7ff061cf51fbb01be26efc1
2151570290,3ff9f2db7e294a2a78f909752239df6d35298c6b
2347103,eb4198633b63c3660ca9b5bc89f13392010323eb
96803693,4a9d3935bd11b867c0b77990c7c92461ed370132
52209171,543815022eea983cf2b86f6454d6815ee699f32a
2152001713,d3b0e7a53d203a19d877831f4d47330b49513e88
1729977,a8e6ba17f8c3dbf101be8538278bf9e9a3325136
2155302797,a378674107132963014ec2ae86c390d2c7d70105
120395174,8eb3dca2cc02cb9dc9ac431634f9a0c56b3d1e1f
47465011,b5da3ec6cdad64a92111c5c7fe04bced94f3cc1e
1491791476,a42794bc3f82ddf205a0eac8a0a9f993d8fb24aa
2144730715,8ea6c0341a7213b842d6a1e0b478c9602a8418ad
2113952229,da9acdcf62e4f12a30478dcbd2ce47dea989e58b
26989531,5b12f069e541e99358b2ba88d0708d4270cc15d6
5627656,14d774bf932a8e96c45a1ad52a5e2464ad8af970
2061067079,2a6c941b32847b3b03b75e785eeb8e23aafdb171
1403851743,8bb255ddedfcf58c6873586740ca6f88a258cd3a
2654644,a159aae518799b3ad2e4d41696198b1901ca23d8
1443435204,864406b0f6ad125647c309cb1a1fc5352a7c9bf5
1654167366,43b688f7de2a9002ee340ce92c62996386a5fb30
46380550,53ccdd3def769d8cdc24a6ce82d66cecb2a504a1
3224039,c723e3e6063864ab55e476674ef158d91e8a7701
51247072,163f31773552f6db51a2cb2a499b29ad4ed50cea
3612390,f77144062dbc8313560a96ec7ac075bf8cf1efd1
4410542,c4ba1f091869215d72c13059c3d129e5f5163a8c
40141253,f49b4bc6c7b70cac1e2325dea3a690daf0a31fd3
70291613,47fdce2b3b27819d61525247bc3de34f2d157983
8442998,9f92a67dea00771011c572662ac7531470bc942c
39255951,dcc15e7824f616c99276707ecb9d249aaeda9109
8880101,048399c533b5b62dacf93e3aad087365af4bbf82
6070270,c4abca35075f56e3072f74a250064437680cc8cd
2143552099,342fa3668295449fa13666259cc9ad9b4aba3d38
87255036,0aaea672549106559e0afc904a53f7805292d517
2106354234,d20c07de890ad489a1da825ffc3c2d1b0800beda
1779139,b68c143fe3de743ddd9c055758aedb55d8285d7f
145406977,a4ca67fa0dbb1546a03f3811e670dab7ab262e29
4917556,3ba7c316b1a5709189fe99afead99d45e5347892
3492377,67d0f9f871404aff7ff7dabbb8dfbfeaf17d0d2e
6033180,3bf84806c0ec85e182443a045e50289fe261dbe1
4840932,0d39910154e44b7df9e10684a9613218e132a8c6
1399328135,c4ee0cfa949a4014774fdb3a9d03729519acb400
1388034901,1894c2c65c94dc6aff6c8c4f77f238319fdf0f14
46286989,72fd769a65fbdde3083f4363470c076b36dcd900
2253667766,512124a56e282c42b27ae046414e9791dd9f9920
2112676961,058e32dbc18ba2dee9247152febbc70ed005944a
50428022,071050eb1e4fab832ca924409fd3abd8bdf11cde
6619985,0144abc88f0821e5bbb2944e4623f6cf97f4c88e
46579247,7340f432e3c4a82d7132dca796590b005d2e637e
2176417353,76c1063dd6f1b28a12aec65ecf8794984bcd000b
35798890,e5d9809beb3ba4887585fccc6283521f43fb21d6
2567962,f59d30a5d76b90562c5329f242df6d6bc912ae89
4040787,6da6d21f5d2d43283af43bb21f45d7d284558920
2312470248,7a0617ef23e7cfb7c29cddbc1584bc61b87aa599
134237609,1c0dd4b5cb3a65a2b9cecddc0d0adcde4991229d
6523802,e468405c54a3f631bcffd4db72abf850797418da
39400164,2352a21c8a909c6640dcd643c3cdae63c706a1ed
151262778,fdec5558eac868e5581b7f470e276dc248b9d06f
6659854,3856d47771fc5ddd7b0143f7bd775b120c261f87
144585959,9f876ef812e9defb8c9d3ddbf1c2ebc02580b9b0
47062741,1923e56b363c057e07ad1080f02526e0b83c6c55
2153526613,cfd6df84aaf757843f03f91f0c58362624dc6cf8
7023210,3b45108fffe3ec0a9a59687690eb2cd5ecf26a6d
71017178,93035a81818bb63a9476ccba719db1c503a61041
2067622524,b5ab059360c9e1cb325203cc79d803ff6150b148
2007834590,3736af8bd567d0bd6c192232ff4368e09e3c3e6a
2155828166,a28863d09947e3b3ce622cf503298f7e421219bf
41036259,6a3a75561c627c118778e4d056c080cd70056d21
1698604,2f1c041d31aeb8a177ce35ee792f3fe6ea833048
2253309607,244ac4343df7ce42400de545224f4dc09567969e
51249139,4add8a1cb94d742ebf452fc544fe9fbe21c868ab
4872824,1a195ca51ce4815fd09290ca074f4db6eb146086
2097870,f54fce3ee5c2e08902871ec730599ca47b085768
1397958221,6d5fdb8cb4dc826b2ead4185cb120e8e31639649
13465106,5fa1058a03ac4deb545aa1f1d2c5e518949d83f0
11312478,19e951f52b60eed14a19ddf7146991cbe67fb1d3
1762159,a22fd6e6f09bc468bd92cc5f5899997c59f8a0e1
50104348,3b463d73d0c3c34312092eeb38586c83924f243a
3255438,1979d16bb8107560cfd832dab16291e6951aa61e
3049787,9ae6de48f538c1bd235b089a640c67e6502aefa7
1963261146,f08fffd995efd0be473a57e603a7ba0f8924d297
37872438,0cfaca621c40930e04630010706ba9f0c75d4492
2115345993,242b7072d5685bb3234cc19ddeac357fbdd33fa9
123875518,459f492c20460d34ef12c23163ae78c9d513a6bf
7515483,020b4a3f8033b39d910b7a15169aac62fd8cbc9d
2069088777,4bc53b28983adedca024a55fa14acdb52d61737b
1680923,2f264c37378d8ca42389e9adc1b0b619c0324a81
144580498,fa06982dd080f2ceacfda2e0950f2b8dd9e40424
19187686,2e4dc00bae4d627ae6440ec77c5a55d2fa8dca0d
39583202,9cdf7d841c540ca9675c08162279f50a062495af
2073472857,312dc0301f6d68d4f44a5da6f9f0f6102151220c
40403970,0804dd9da68d9de824ebda876d412e399542c4e4
48838806,15e8508a1a941a57177993c9814de857dfcbc769
3275738,30177dd880ca67683d18b3d4c20040e3452021f1
96844254,766aac91662b652c1421e114315f2357777d5dc9
3533691,76b60ab94b0ac283cad75fcdb389049609417579
3195736,a7e5393e4872631edac074e4e86765113762e2b6
144559339,7cce6133d6166b1ee3b6e7383c003395a27ba493
2586329,f26680da4f1e9bdb715f08676247584b9f026dae
2158259863,df6fe950879f34d601cb8b44b4c676b3a23203ab
91876804,20af5f79d40b5f25ebed2f72a8a544ab3d579915
5674066,ef0de6b9d137ae500f2e5ca2470f623f90f18e46
10758439,273c41cbbfb9a20dfd09832d389e8140de545953
2969532,945d64922e9ce3178ed20f6da941d3174ccf208e
144222395,40fb68481a5a568d883957ba7e1bf4204132e6e1
144639217,e3af9e1cd0dc1c0cde9cc5b09f25db73a2d87844
2300848,e60e8cc1a816b934c252595356f4bc4934ef987f
2280176042,884bb706d497a567c3bf79e679225a4a5cf08115
50028927,4d1b8d46560d08b59d41b24ebedd8aa018d6b0a0
1398421069,d8b34c8e207d9cef406f2c248cf1cefec693df7c
144943352,38ebdfc9a582a71c71aed4bec7c0ac172d1dc970
9366491,12f52327cb536e3cbb2add5644970b749b371b2d
1404189689,d62edbbf9be8631ae250206956e8985f6e68308e
6675183,79e6c8a53597bfc66e87b93ab05af366b785e269
7572514,9059a09575edeca3434ed70e8ae0f78e17ada09a
1710189,2efea9bf456b1844ca17244cc9d75a8fa39ec50f
4159060,edaacf68c9cc9b9d51be8cabad76e8f481083196
3666286,cbdc9165627d8b6744fb2e39b6a1222fa3e7edd2
145649482,10dadfeb7521be951141e98cf5abffafa17ffba2
1966506,d80a5e67260191b2d1523b93e4bee0ebf4820de5
144070536,1c8ec03c431d0abc8ba72438249b11942e06d390
5538528,d8d886bce0efa61583b5002525078937d63dc869
12919660,3b8578d2135d48bbfe4dab724b68457793b7a0e9
5859192,fe95461bb915721168f2511feb51accd240f6c8c
1731535,8345743204fd114a11c04ea20ae5dff1ae83cce1
2708986,bd9ebacd8fca0a22094f7e450bb12a10b4efbd35
1776006,6bdb636b7dc1a370db9a95697d9c2514b3ed3b00
32457522,681680ed4501e5477819f8901c052e46c1d6e73a
36587282,0b7e202b3533cdf97679c82e49471fc12f470b86
145433897,5c49a1118134e102d410a1e276a09ff8643724dd
2145124193,32a829b3f55cc27a466a267a25d4f5bd1c190ae1
143786206,9503f6e63452040456c56a864e2518013169bffc
1418378161,c17a11c20416dad34e9f3783cea944ad808f702b
38568185,d2ce890970e8bca2c69287b3554f7557cbd3ed6f
6967652,9847919d3598181229fcecd9cac323e15eb26e77
2136254,8296d00befc9014dce15d61a35a21d3638c0fd8d
1793499,b69ca0904b9c6dc3ccd423a9ef7c718f33fe4f1f
47335857,9f82c8138289c7a4db2b121d82e90b2e57ddd37e
1606087195,ecd9f0e492bde07adcdc71fe53683a5c94aa0a3d
5140520,3e5fb65bc13abed3c81c962012dfcf6a699c4fba
2053031758,2d644a8f210334386424b1a37d91c07b59544bcf
1830448498,167adae4fb0318f2819f5df8d7d76b53ad2ef4e8
3422534,7288f8c8f99c42c0a39ec7309bee97e3ab78b4ef
2955400,477530702adcb69a6178e84258ba52606e9e7d06
3145328,fc9ba1a84bffb441cd51b064c6dc9bafc4744949
2058425506,fc3f45b9eca56da9e6db8d956de07c59088011dd
40082112,01b3d947df49e49c8079ca15e84e8efea014de4f
47190984,909d4ffb870274f511fb24db5f5ba98e9806ce51
8044988,1268d6c4b3382f4890163833b2ad549316dc4ef6
5979682,d7bb2925ce9df4892fa355dbe38a2ab2afa6f84d
6117236,6c7a1682f754c8af87c05d5b7e530509defa7967
31751917,5496a5fa4e5ba0bd336309b57a22ee5fd0301961
1739646,561b61dd3a7cdc375764cdc6dbf4d7f079abccae
48669600,0c1f0267a412c1fd27dac02bf81a9ecf2e19b7d6
31893596,e9914d5c15d39e4502440c37e22f7e5320f303a6
2088930927,8576369c4128e87c22cff7814763800876e45eb8
49914081,e4f7022498eb365de91d05e9e0069a154e5c5b07
2866596,0347d71f4344d98179a31edb62e185a2fb116f59
152423211,204b1a97a9541802b67912fe94ae693e0b30ad17
6389967,6371ef43bc8543606e7e904efa4355e5947058e8
6471967,aaa4e9127e7d7d7ea5ec86c540d23aaa32da8f01
35230514,c752b7ad0f4ccb39d083c2cd0713779db3b6204c
4103114,c681912b69d0cffd5631fc6f35753d2ea58f5dea
2118256411,c98a51ddf7d1e6fd67b46d232f7bb7522db0b6a4
